   1 	 0.002
1001 	 0.001
2001 	 0.001
3001 	 0.001
4001 	 0.001
5001 	 0.001
6001 	 0.001
7001 	 0.001
8001 	 0.001
9001 	 0.001
10001 	 0.001
11001 	 0.001
12001 	 0.001
13001 	 0.001
14001 	 0.001
15001 	 0.001
16001 	 0.001
17001 	 0.001
18001 	 0.001
19001 	 0.001
20001 	 0.001
21001 	 0.001
22001 	 0.001
23001 	 0.001
24001 	 0.001
25001 	 0.001
26001 	 0.001
27001 	 0.001
28001 	 0.001
29001 	 0.001
30001 	 0.001
31001 	 0.001
32001 	 0.001
33001 	 0.001
34001 	 0.001
35001 	 0.001
36001 	 0.001
37001 	 0.001
38001 	 0.001
39001 	 0.001
40001 	 0.001
41001 	 0.001
42001 	 0.001
43001 	 0.001
44001 	 0.001
45001 	 0.001
46001 	 0.001
47001 	 0.001
48001 	 0.001
49001 	 0.001
50001 	 0.001
51001 	 0.001
52001 	 0.001
53001 	 0.001
54001 	 0.001
55001 	 0.001
56001 	 0.001
57001 	 0.001
58001 	 0.001
59001 	 0.001
60001 	 0.001
61001 	 0.001
62001 	 0.001
63001 	 0.001
64001 	 0.001
65001 	 0.001
66001 	 0.001
67001 	 0.001
68001 	 0.001
69001 	 0.001
70001 	 0.001
71001 	 0.001
72001 	 0.001
73001 	 0.001
74001 	 0.001
75001 	 0.001
76001 	 0.001
77001 	 0.001
78001 	 0.001
79001 	 0.001
80001 	 0.001
81001 	 0.001
82001 	 0.001
83001 	 0.001
84001 	 0.001
85001 	 0.001
86001 	 0.001
87001 	 0.001
88001 	 0.001
89001 	 0.001
90001 	 0.001
91001 	 0.001
92001 	 0.001
93001 	 0.001
94001 	 0.001
95001 	 0.001
96001 	 0.001
97001 	 0.001
98001 	 0.001
99001 	 0.001
